"Gebiet","Sachmerkmal","2011","2013","2015","2017","2019","2021"
Möckern,Hochschulabschluss,"18,0668735751154","14,9179930956874","37,5269007915242","28,3628224097252","25,1988639767092","29,1570432864337"
Wahren,Hochschulabschluss,"18,9019254053675","19,5271110323719","32,9572411406936","27,2814984296732","39,5942110398722","23,9921418310719"
Lützschena-Stahmeln,Hochschulabschluss,"25,5012087604347","28,4585346126502","31,8068900807976","35,9557078350567","32,533608652063","34,1488435364155"
Lindenthal,Hochschulabschluss,"15,0326582087178","16,6714299807753","32,089054289386","28,4114590771781","29,5725848627055","26,1975068145398"
Gohlis-Süd,Hochschulabschluss,"38,1089700455141","33,2488553363433","54,5439940581564","52,2156623610012","57,0737138159068","51,3775317533629"
Gohlis-Mitte,Hochschulabschluss,"33,9035523779585","31,9216413026735","49,2426789777431","44,833068247174","48,2419898001852","48,3474203025715"
Gohlis-Nord,Hochschulabschluss,"18,6733702494419","17,0204289717042","37,9312483772636","25,7555313550486","34,1683992145259","34,3755126543449"
Eutritzsch,Hochschulabschluss,"18,1637400507342","19,1567789910612","24,2217288418651","33,9754287626949","29,0400115192141","35,12699350867"
Seehausen,Hochschulabschluss,"16,6978588725046","17,7998126308232","30,700684741767","32,2874467193086","25,993794813161","28,2864503474756"
Wiederitzsch,Hochschulabschluss,"27,4475156798744","21,164576853754","34,749299830749","36,0457538285023","37,0889366037","36,3162172230176"
Mitte,Hochschulabschluss,"41,7664092957557","36,9994835206468","36,3346190922803","39,6589295560048","38,6411882520814","36,6927125386688"
Nordost,Hochschulabschluss,"14,4708558976639","12,9944563340675","15,4376157330554","17,6063229269488","17,2180842188789","16,2424026383588"
Ost,Hochschulabschluss,"16,6896380100565","18,6061113817693","17,1862140490357","21,6710874864761","21,5002858915773","24,0795155752964"
Südost,Hochschulabschluss,"21,5367534221782","24,2244730150462","23,8157103848387","22,3995923653786","27,6899920301669","30,7205060322506"
Süd,Hochschulabschluss,"33,6305562670796","32,8827552080822","30,4612033178011","34,5535652759153","33,5132741894514","35,5627323152122"
Südwest,Hochschulabschluss,"27,6639743588464","26,9023389844304","28,1341380410863","34,5608551127184","37,4544839347856","38,7531593011991"
West,Hochschulabschluss,"14,9743137333433","14,924272101642","13,1008352114142","13,2581073323235","14,1724687918299","13,0867928036967"
Alt-West,Hochschulabschluss,"22,6175766732252","22,8591630236333","24,0009265935978","24,004447815584","32,3155398770605","30,1946402429918"
Nordwest,Hochschulabschluss,"16,35678104669","20,114588623293","18,6474683927922","16,167457266308","16,1670042789982","21,2871219078111"
Nord,Hochschulabschluss,"29,0329841121346","25,361127826836","25,3690728032641","26,4820919341828","28,1724090745812","26,0203015782073"
Stadt Leipzig,Hochschulabschluss,"24,5576312611583","24,0956214921862","23,5396953532228","25,7379523912822","27,646434454883","28,1335686109979"
Zentrum,Fachschulabschluss,"12,7804437388305","6,05444869509889","3,15287326989409","1,59356292618094","7,22239037288978","8,14012087447706"
Zentrum-Ost,Fachschulabschluss,"11,6412566075654","16,8106980586167","7,80169796262117","6,85607815312225","13,9017916901454","3,92951972117183"
Zentrum-Südost,Fachschulabschluss,"11,7656704469118","8,22296509083157","4,82810067683336","9,01913371785944","8,0709214939622","8,91763630856239"
Zentrum-Süd,Fachschulabschluss,"13,8931207661035","7,06244894822126","7,82609483073589","5,97233271671316","7,57197310971728","10,2055097410612"
Zentrum-West,Fachschulabschluss,"18,7426531501922","7,28388601839474","12,6710454057992","9,35607133180183","6,7704147992844","5,97125435401687"
Zentrum-Nordwest,Fachschulabschluss,"9,16742034094","6,17334976259303","7,82723297405269","3,64835735875719","2,85015638452848","3,71856471061706"
Zentrum-Nord,Fachschulabschluss,"11,2543108741574","7,88712727587454","8,71042305709217","9,49401743278158","7,12322159288666","6,97537656249812"
Schönefeld-Abtnaundorf,Fachschulabschluss,"13,8422334747485","11,6186657459551","10,558268780603","2,44808935606317","5,59318934932736","8,56139865659503"
Schönefeld-Ost,Fachschulabschluss,"20,1044710039577","16,2588583288791","17,0505681535508","13,0617015956053","11,975308877635","12,1259291660082"
Mockau-Süd,Fachschulabschluss,"11,3057748205838","19,7826555150535","12,8903865154313","7,88878877131306","5,60181851467627","17,1221997610148"
Mockau-Nord,Fachschulabschluss,"17,9166969039997","21,5592067924815","9,59036604737663","15,7004415016969","18,9034620498159","8,96446951225582"
Thekla,Fachschulabschluss,"15,7827504963657","17,4383719435943","13,1792107886884","21,6648743090167","14,6960134903065","10,1236976574506"
Plaußig-Portitz,Fachschulabschluss,"18,5687423090967","23,0441057220721","17,3051769541923","22,2709931064825","17,6015200208304","19,5930140688772"
Neustadt-Neuschönefeld,Fachschulabschluss,"8,03963839310885","4,86363851618803","9,04861709865012","5,93188045310535","2,16314204328518","4,87687984355864"
Volkmarsdorf,Fachschulabschluss,"14,440779664149","13,0788680064068","9,53474925294395","5,00500181206116","4,56850982806532","6,33794215814513"
Anger-Crottendorf,Fachschulabschluss,"20,4689154139847","14,2063499712749","8,46941674221721","5,2051020625206","10,6229194339911","9,5883116798574"
Sellerhausen-Stünz,Fachschulabschluss,"16,3156316038218","14,7807924370796","10,5496649841203","11,9767612383508","12,4385637924502","13,3593860035547"
Paunsdorf,Fachschulabschluss,"16,3328583481641","13,3613948592136","18,1830418284712","14,064800479983","20,488613829341","13,438230414692"
Heiterblick,Fachschulabschluss,"22,3102579586019","25,2590827328302","17,2300241152986","13,4664304391286","18,241582510521","22,0320156154753"
Mölkau,Fachschulabschluss,"24,0646516892027","18,8918299473093","18,185093887084","18,800872231034","13,1028390064882","13,73075341419"
Engelsdorf,Fachschulabschluss,"19,3420323460385","20,7150285322797","17,4486681556309","13,3625852530685","24,2059203976544","16,2044338663405"
Baalsdorf,Fachschulabschluss,"24,5792940704675","20,0802420507874","21,8596161974977","11,9537539075437","19,2409835201402","21,8589176234154"
Althen-Kleinpösna,Fachschulabschluss,"17,371066102506","21,6580000337583","13,1936476451409","21,1920286371104","21,4609601085011","19,1023002706986"
Reudnitz-Thonberg,Fachschulabschluss,"14,9498651916597","8,47573421830018","6,05929820989196","4,90332489472409","6,6743926545893","8,3682274482145"
Stötteritz,Fachschulabschluss,"16,6179521488247","14,5722126250808","13,5909754391954","14,8895676476341","14,1923317958159","5,20623075252605"
Probstheida,Fachschulabschluss,"24,1013680508666","20,230897692237","11,293376204824","14,699231040144","12,2782322104922","10,7683457780681"
Meusdorf,Fachschulabschluss,"26,414658100739","20,139819318433","10,0804760011516","12,7676049522635","17,8114379141929","8,88393265684525"
Liebertwolkwitz,Fachschulabschluss,"18,7656135882961","23,7265059032911","21,970964254231","16,5516385889327","15,7404213629356","13,886394966813"
Holzhausen,Fachschulabschluss,"19,9166013894538","15,3680000030651","15,8284151354422","11,0472564195012","19,207317025918","14,027511685543"
Südvorstadt,Fachschulabschluss,"9,08322653202345","13,8612257739616","6,28417310538755","8,52494115924839","7,29993587287904","6,81474750398451"
Connewitz,Fachschulabschluss,"12,5556474369851","15,3253408888196","5,4868300935779","11,8003110353114","14,1036883833428","10,4736203275937"
Marienbrunn,Fachschulabschluss,"19,7431738016551","19,0994847615901","17,7101981882808","11,5234080638761","12,8799521748494","11,1625231044445"
Lößnig,Fachschulabschluss,"16,2938056776258","14,7982408087066","14,3581964663826","9,107270217489","15,2016020354753","16,2717211542804"
Dölitz-Dösen,Fachschulabschluss,"18,2870270466107","17,2771072879497","14,3679049649426","13,6756319643103","13,8686533666336","7,24722203570294"
Schleußig,Fachschulabschluss,"11,6910828996213","9,06921839991942","13,5011085227164","5,88918688289099","9,328580426946","6,2900503858617"
Plagwitz,Fachschulabschluss,"10,4467873822669","8,76772875419759","8,95982827689955","4,83954876316021","2,09163164189989","12,0720136736835"
Kleinzschocher,Fachschulabschluss,"17,7735748035205","13,5064943330054","13,6671302661639","4,2115210759797","8,39471283493669","8,85538002488477"
Großzschocher,Fachschulabschluss,"25,5103339074231","19,1361467651315","16,9310798721588","19,8641014787934","13,1754254938723","16,9596370801846"
Knautkleeberg-Knauthain,Fachschulabschluss,"20,0471353193884","20,1812086686906","12,9585340741782","18,5706908268776","17,4136259236807","12,588578171262"
Hartmannsdorf-Knautnaundorf,Fachschulabschluss,"21,575455697891","22,4241363870666","21,1567037326913","18,7133544871353","13,2822515947159","13,6035222510951"
Schönau,Fachschulabschluss,"14,2583746671744","24,5406684993818","14,5738042928073","12,053451650925","18,2211422537982","12,9736666394927"
Grünau-Ost,Fachschulabschluss,"26,5370044740659","16,7498825741243","15,6712900940704","9,86825574840472","10,2552992140131","17,5878782594665"
Grünau-Mitte,Fachschulabschluss,"25,2892515679042","14,6215059002995","15,7551901127637","12,2937579815994","14,8270298751869","9,33568086857968"
Grünau-Siedlung,Fachschulabschluss,"20,938139297196","18,4980913621228","10,1522470872696","19,8143036899913","19,9537146903729","22,0909360572544"
Lausen-Grünau,Fachschulabschluss,"18,3152161071552","17,2113613771057","20,1573244167317","9,38588058697468","19,5680629796722","8,45819579088898"
Grünau-Nord,Fachschulabschluss,"16,4954895833238","11,0425461466353","15,9706273644154","12,9867401210525","14,4766716309908","13,2898316787736"
Miltitz,Fachschulabschluss,"18,4190748332897","16,8064374498868","12,1182839264341","15,364464692258","12,6076380647142","17,583381037212"
Lindenau,Fachschulabschluss,"7,86498380222358","6,33953698272623","4,18215193807782","3,64880427016349","7,11850100164749","4,8247447534702"
Altlindenau,Fachschulabschluss,"10,1172491247936","10,2388161677288","6,38142774213803","6,06966346000496","13,1714482293636","9,33267368635412"
Neulindenau,Fachschulabschluss,"21,4701483950804","14,681780500301","13,5806867448017","14,7330696977034","14,5705776736791","10,975022988991"
Leutzsch,Fachschulabschluss,"21,1518189496863","15,8455387326135","8,2017920008533","13,52595348713","11,0384373945134","11,2630947217245"
Böhlitz-Ehrenberg,Fachschulabschluss,"23,1866562639278","21,933503673307","12,1224771327456","15,1767069618269","22,0311074711329","15,4090352078719"
Burghausen-Rückmarsdorf,Fachschulabschluss,"20,8916538097797","20,4560324647638","20,0040808334482","13,0625417720706","16,9915779199641","16,5817231060761"
Möckern,Fachschulabschluss,"20,5953693244872","18,678152997142","19,7057855133997","6,01298436437797","10,639958881703","7,89599634193027"
Wahren,Fachschulabschluss,"23,3188274616222","15,4464972194739","21,6023910999545","15,0877837969497","9,64717778260366","25,0920679662471"
Lützschena-Stahmeln,Fachschulabschluss,"23,4341644477811","19,4480136042407","22,8870980584936","10,240107010474","21,6724433101301","19,8284380538254"
Lindenthal,Fachschulabschluss,"22,9029805980561","14,435428685955","18,7068671008295","19,1587982424839","11,7630196371795","14,0942645262091"
Gohlis-Süd,Fachschulabschluss,"14,4499227419861","12,932726598652","8,99475249711454","11,3158465935435","7,79211941244665","7,42515156863319"
Gohlis-Mitte,Fachschulabschluss,"11,9831031015351","9,41424675067358","7,01616245327825","10,6145848888181","9,19279778295663","9,37166801560528"
Gohlis-Nord,Fachschulabschluss,"20,8703750236975","16,2240095941386","8,41236317303423","15,2123822043301","6,82043906584509","9,03603476947994"
Eutritzsch,Fachschulabschluss,"12,6280507282018","15,3523852260922","15,766173608525","12,6271503738202","20,750379951468","10,6203515863904"
Seehausen,Fachschulabschluss,"18,459130924345","14,1742827593029","11,6548139224009","21,8022795983915","14,9775800783631","7,69143841978089"
Wiederitzsch,Fachschulabschluss,"17,4683174740052","14,6975509843338","20,2972755825979","14,3289739143371","13,2079034973209","23,4849832875348"
Mitte,Fachschulabschluss,"12,9001193426532","8,49626644300446","11,1194832294256","9,4982779313365","12,1727313271433","9,37622194095067"
Nordost,Fachschulabschluss,"15,6494560184093","19,764420433342","14,5715474738056","19,2829407493089","14,616327897566","15,098223683159"
Ost,Fachschulabschluss,"17,7311230255133","15,7861060445524","16,6062728005323","13,7213857578987","12,8466964138128","11,7532126861867"
Südost,Fachschulabschluss,"17,7525273966589","14,565244747309","13,9592604597016","13,2711379668545","13,3699121522674","12,5061372799743"
Süd,Fachschulabschluss,"11,1582370035934","16,0050691726433","13,7645104328793","12,5074065759083","16,4944158455431","13,3706017873737"
Südwest,Fachschulabschluss,"16,1201700004425","13,7896609351289","17,5830479771293","9,39470253142352","12,0153972540783","12,4074687745428"
West,Fachschulabschluss,"18,3817195405922","18,8644427288843","15,50404019381","19,0554109438212","12,8276694030851","16,1065083084459"
Alt-West,Fachschulabschluss,"17,399115560218","15,4083660192622","11,6846860659785","15,3033289680244","12,6332684237606","11,9670407429391"
Nordwest,Fachschulabschluss,"19,5395092801513","20,11667432933","21,6548981575792","13,7236314809707","14,4513127683277","18,4252724699628"
Nord,Fachschulabschluss,"14,0868021222104","14,6951051655404","12,9926335455698","15,261226188364","15,3691170115468","14,7370860925095"
Stadt Leipzig,Fachschulabschluss,"15,9582618658648","15,4297584524182","14,6","13,848491437195","13,6346283140203","13,1116111967734"
Zentrum,Facharbeiter,"32,0752152056837","42,7675252928866","29,697577245987","34,7376270979176","19,0599563753798","22,982563968689"
Zentrum-Ost,Facharbeiter,"26,9885714827827","24,1136162071157","29,3234338236934","18,7541743377973","19,0703247875495","25,8799565153038"
Zentrum-Südost,Facharbeiter,"42,5884758015034","40,261554624946","24,5674375363854","29,8790538360745","21,367185897468","24,217110148353"
Zentrum-Süd,Facharbeiter,"31,999080035223","40,8294502041342","20,5601646154577","21,8230992217793","17,681657617262","24,3495702876638"
Zentrum-West,Facharbeiter,"25,4523751368755","50,7953143322134","26,5553595495743","16,7260066014329","23,0228817315524","21,4612033710656"
Zentrum-Nordwest,Facharbeiter,"34,3525514229089","43,7496387027856","29,1591667327715","26,7929304940216","11,6383448351866","16,4509491471132"
Zentrum-Nord,Facharbeiter,"46,2312134994184","39,7654694304417","32,0839173173989","25,9842654940882","21,2744466917743","23,6302924770103"
Schönefeld-Abtnaundorf,Facharbeiter,"58,4429191271872","68,3701861914348","54,5948269830479","49,3564352854512","48,4833418780174","53,100192642676"
Schönefeld-Ost,Facharbeiter,"60,0907929849862","60,8732105093939","53,413643132058","51,0012267513902","53,2770741456277","51,7577138386089"
Mockau-Süd,Facharbeiter,"67,0454362027101","56,2857599597916","54,0814194778632","58,3561365291318","63,3193385000305","51,1482293455795"
Mockau-Nord,Facharbeiter,"59,8894808702601","61,232059883395","59,5909720437049","59,3153534886315","50,9062275194729","56,946705683015"
Thekla,Facharbeiter,"61,9999277154077","68,0500673592509","51,8827332391785","45,7293417440963","41,9019145759015","49,4543229559091"
Plaußig-Portitz,Facharbeiter,"51,9352010167687","60,0085852388239","43,4544979809154","49,9706326842255","33,0809959280292","39,5650375507062"
Neustadt-Neuschönefeld,Facharbeiter,"55,9887285556135","35,3753449695146","24,4884982660878","36,1170869916155","33,2266209331209","18,2412620647511"
Volkmarsdorf,Facharbeiter,"44,1455047969225","54,4974134692032","35,8123514016034","29,5362536886643","26,4949157050085","29,4031760123828"
Anger-Crottendorf,Facharbeiter,"51,3759004106418","47,1313019617473","42,3481766822052","41,5350519790599","34,0584390396599","32,9245563301741"
Sellerhausen-Stünz,Facharbeiter,"57,1687932278952","57,7452183408112","64,555419491652","53,6863521620388","56,4307427001466","39,2713707965577"
Paunsdorf,Facharbeiter,"63,2145566045243","69,8169226951368","44,1606286236207","61,0134587026576","47,9596929261106","55,1690353948291"
Heiterblick,Facharbeiter,"55,9858688447283","50,0658278074561","53,2195391947424","51,3043641576881","52,9017774452822","48,5885630789873"
Mölkau,Facharbeiter,"47,5593627751867","48,34054126039","41,3206313607815","30,6259780630804","35,1069198477413","24,8777558225558"
Engelsdorf,Facharbeiter,"54,1695619378806","61,2752044112193","49,9890115313573","52,150355497766","31,5038160468502","47,7655415752988"
Baalsdorf,Facharbeiter,"41,0810962824578","47,8060437235841","33,8217546059793","39,1182948869979","32,5890712021251","30,8991618146846"
Althen-Kleinpösna,Facharbeiter,"58,4719150197316","54,3785762069598","45,2843672351104","55,3053151918211","42,772154606171","46,9619789893153"
Reudnitz-Thonberg,Facharbeiter,"42,0237304243869","49,0996475712221","36,9631443632013","36,4079098456711","36,9413746278112","24,835967595982"
Stötteritz,Facharbeiter,"54,8262067468247","51,2762686242077","34,4390284318659","35,729642260897","32,4274117926828","40,5732475483293"
Probstheida,Facharbeiter,"46,1722888409224","48,7391962820564","40,1908678405613","45,1406441960057","27,667327614806","39,0596817320096"
Meusdorf,Facharbeiter,"58,5206843655577","57,2697525626504","64,256710268624","53,5495577353083","49,2534821656708","48,759662223485"
Liebertwolkwitz,Facharbeiter,"58,4367280986577","59,1051094220946","36,7556316317453","61,093934886461","53,6395685686358","46,8543935887481"
Holzhausen,Facharbeiter,"46,6657087053189","53,4061929327063","48,0572142177662","41,0258441913165","34,589732760391","38,2593357669832"
Südvorstadt,Facharbeiter,"42,9469358216487","29,8166928238559","34,9721135702595","19,071777882375","25,2635403989605","19,3233363246588"
Connewitz,Facharbeiter,"39,2150750806169","42,0959708013655","38,804441181854","29,3008731377745","31,621593358835","31,3985585821284"
Marienbrunn,Facharbeiter,"43,010780812159","54,7657954475895","35,3332437281882","32,1049582276944","41,3380637334771","34,5348328721866"
Lößnig,Facharbeiter,"58,4430661003977","60,2240012793445","37,8980557744054","46,5073786368696","56,6455492618296","41,7706446393069"
Dölitz-Dösen,Facharbeiter,"49,0595579150689","38,4412311455257","39,4408627097432","37,7571956630783","39,802998188054","43,9261114404489"
Schleußig,Facharbeiter,"41,872428222113","34,7942737356395","19,8501378135135","11,6156002634757","12,883633847291","20,5368464388705"
Plagwitz,Facharbeiter,"41,7148263706929","50,3601820720645","30,8745505141268","31,7137349027836","32,8800060016946","25,3708109528082"
Kleinzschocher,Facharbeiter,"55,1348775960439","60,5123378151228","62,0793411417338","47,5122848151884","39,3294813469387","33,4053010156426"
Großzschocher,Facharbeiter,"49,7651473938062","64,6201986873516","55,6374588687545","47,7182419233668","54,3941169826731","38,480917061532"
Knautkleeberg-Knauthain,Facharbeiter,"44,5767579252642","57,3443118046028","44,947085693487","35,9701720357061","34,0220944054476","40,4316026074171"
Hartmannsdorf-Knautnaundorf,Facharbeiter,"58,3192336050925","55,0899055533842","43,28368677746","44,5408245384102","47,0888890770279","44,2279710641246"
Schönau,Facharbeiter,"63,0162830984079","52,7924779656747","57,6949215769623","54,8772997202295","46,2806718036187","51,0329291154638"
Grünau-Ost,Facharbeiter,"57,7186361809038","58,4777111017493","55,4348187020664","61,6731831359587","56,7183360360556","56,068996799534"
Grünau-Mitte,Facharbeiter,"57,5637387187839","61,5039960826971","59,4729123611704","56,8603994751275","59,1594478034233","51,4706579930469"
Grünau-Siedlung,Facharbeiter,"48,6828332238115","49,9974709166876","47,9449207273634","42,4054690687266","37,4142267005651","33,4666209460157"
Lausen-Grünau,Facharbeiter,"63,0159947866996","62,3996237975467","46,5990100714788","65,3448696964585","57,847488834769","57,6012983682325"
Grünau-Nord,Facharbeiter,"66,3629644765892","74,8882870016264","54,4309387217487","65,2663272041187","54,7324599991243","51,0845451011744"
Miltitz,Facharbeiter,"47,0894349700015","56,3421644727183","35,9970197455035","48,8547901353043","46,9697906991114","39,6559162110118"
Lindenau,Facharbeiter,"47,5328822827527","44,5935783942978","29,1248076086956","32,7234502850241","19,7216205397825","25,8313818754572"
Altlindenau,Facharbeiter,"61,7378138843217","49,1641087990029","43,1274027212577","33,4656552352674","35,2587895650856","26,5726547990175"
Neulindenau,Facharbeiter,"58,1004684059728","58,3928143625125","50,7585944566112","54,6891885233015","50,3218849523162","46,2393773433629"
Leutzsch,Facharbeiter,"49,3028883938188","57,6911504172158","45,8609800533661","36,9932194257742","35,1626628446134","37,3714760884074"
Böhlitz-Ehrenberg,Facharbeiter,"55,5621880656006","43,6426349288729","47,0315816204323","41,8946159296648","45,4246469549709","53,2518959445866"
Burghausen-Rückmarsdorf,Facharbeiter,"57,489446289911","47,8634294172106","43,4205557808699","51,9405735636082","37,0682247586862","41,9486709995633"
Möckern,Facharbeiter,"51,2612465099845","60,2559034508723","39,5946916146484","58,3492968635449","56,949284216832","50,2819838619846"
Wahren,Facharbeiter,"51,4283864634831","61,4529515129492","44,2584947016259","48,9944113348677","39,917763889279","44,3227234223524"
Lützschena-Stahmeln,Facharbeiter,"48,0460364053467","48,2266582925305","42,1136037620134","47,3529942136513","35,6061141085529","37,8833284964099"
Lindenthal,Facharbeiter,"55,1277418384299","54,6228649157414","48,1168618106674","47,1343554325476","45,7477698745617","52,5159761472003"
Gohlis-Süd,Facharbeiter,"38,3021101088136","41,5893742841438","34,4026924651295","28,9833202246136","28,9368023513471","32,2339251408663"
Gohlis-Mitte,Facharbeiter,"51,2945125829001","54,1250136779653","41,2160825841209","40,789857980882","35,4816340791491","41,1096307360688"
Gohlis-Nord,Facharbeiter,"55,1201310073178","55,2665587885281","45,8271773428768","49,6370910612625","55,2694213629034","49,9913109930684"
Eutritzsch,Facharbeiter,"60,2898160124232","56,9411653706311","51,07721665433","50,6132694228407","42,1880979875365","44,6243858941416"
Seehausen,Facharbeiter,"62,2511633553981","64,2310835390675","48,7172577713715","42,0195290761246","49,1465558916348","60,5240039682738"
Wiederitzsch,Facharbeiter,"46,3122230610906","57,6059222876371","43,456799097143","47,3594109297503","44,1835553970677","33,5257124137652"
Mitte,Facharbeiter,"37,1541105662132","42,3871983217712","36,2369584311684","29,3557951516226","26,0510572061578","31,3768119490773"
Nordost,Facharbeiter,"61,8112093528459","61,1063854165246","58,8764798326689","51,3300798286507","51,3939021201847","55,4351413536453"
Ost,Facharbeiter,"56,8566092177933","56,3378080747584","46,7835618444979","46,9983572128544","41,7074895955712","41,8501481333399"
Südost,Facharbeiter,"50,5136687153504","51,5640198271701","48,144390458558","44,7272849618277","39,4892560495348","40,426006120818"
Süd,Facharbeiter,"45,6926588543495","40,5524778734134","43,3203507589445","35,9945770066986","37,6999910332969","32,9865135380697"
Südwest,Facharbeiter,"46,4704888202031","50,9519730488881","42,4889761546417","44,9947121786465","37,8448740682588","36,4528104052596"
West,Facharbeiter,"59,7419742551901","58,6540421742036","55,113081300319","60,8857543888768","61,9513780266256","55,4484434033819"
Alt-West,Facharbeiter,"54,6275952416076","49,9271160765528","48,5877795374083","44,0630578962651","41,5164454093596","42,0627354742996"
Nordwest,Facharbeiter,"55,1859039434636","53,2567272665073","52,189519953818","57,5342626331639","55,3424078390438","49,7105630838453"
Nord,Facharbeiter,"51,0462275016153","49,7427972880367","49,0021054532483","49,0390763782206","45,8856513175871","46,073431393571"
Stadt Leipzig,Facharbeiter,"51,3380926092285","50,9459276735138","47,5","45,3071237262246","42,4573965604805","42,0754832225867"
Zentrum,Ohne Berufsabschluss,"11,9417481901587","7,89343275800571","13,5274777018073","14,9823453457473","15,1984301936502","10,3541747806399"
Zentrum-Ost,Ohne Berufsabschluss,"10,5509207758071","14,8521339548247","5,43320034994355","6,49752501099275","12,4376801700574","15,9748129123997"
Zentrum-Südost,Ohne Berufsabschluss,"16,203591768791","20,3985671548535","17,9335471203352","17,791295590454","28,0319865190985","20,8010501080358"
Zentrum-Süd,Ohne Berufsabschluss,"7,83344901577935","8,11073746081663","7,94447994203815","9,09965052794784","12,3971110216832","15,2870711700615"
Zentrum-West,Ohne Berufsabschluss,"12,2972125384927","3,94939758975744","5,68864912624731","15,510719252578","9,18414463718277","18,7762854969864"
Zentrum-Nordwest,Ohne Berufsabschluss,"2,36625589297714","6,76204312439791","9,78545395276865","4,26457943691379","11,4222957695892","7,59871714385259"
Zentrum-Nord,Ohne Berufsabschluss,"6,0863407839264","10,8840869417289","11,8341514383813","3,73522302510136","14,9128096526432","11,4335905536476"
Schönefeld-Abtnaundorf,Ohne Berufsabschluss,"9,67064879230265","8,33442619738717","6,09347557651972","12,3843416069255","18,6684649391155","10,2457002254134"
Schönefeld-Ost,Ohne Berufsabschluss,"3,6152889932908","4,99777328952502","5,55602684495943","9,49888048805269","15,9583392380638","5,51183543596845"
Mockau-Süd,Ohne Berufsabschluss,"10,3579285632665","9,07108558607866","5,48894417295783","5,47985608008974","7,71593336181119","8,93181991457822"
Mockau-Nord,Ohne Berufsabschluss,"10,6229614660816","0,912706024098597","0,775871480052073","2,86288493243709","7,71928392453792","11,4045268574039"
Thekla,Ohne Berufsabschluss,"3,72705576458667","2,59356325382658","1,7488811944635","2,55880079851566","3,51438594308187","4,61158973227938"
Plaußig-Portitz,Ohne Berufsabschluss,"6,36341568733799","1,22995698908998","2,68157007439008","2,2052941473223","6,89358842176776","2,23511273318644"
Neustadt-Neuschönefeld,Ohne Berufsabschluss,"16,7057524105154","25,5664704974225","20,1930030407247","10,9443721481872","15,9715349132142","18,6162807084632"
Volkmarsdorf,Ohne Berufsabschluss,"18,4099093554248","9,30020109285124","21,0165129704589","16,0903697631973","23,4037685957293","15,4787871919138"
Anger-Crottendorf,Ohne Berufsabschluss,"6,0538954744398","14,4053102694712","9,61806495774737","8,47493622620611","16,1148137480852","13,0299742573355"
Sellerhausen-Stünz,Ohne Berufsabschluss,"6,79191760016845","8,05808395375845","5,47325348705235","5,84065330236364","10,6793848284012","13,1977966714241"
Paunsdorf,Ohne Berufsabschluss,"8,23442156975607","3,93424988399822","11,9076668942108","4,56562757225853","12,4231073482569","7,92367338064623"
Heiterblick,Ohne Berufsabschluss,"2,23565697068049","8,63607260685559","1,01764212466822","4,25042623210816","0,80296932581263","0"
Mölkau,Ohne Berufsabschluss,"5,00588691829012","4,54404097264033","1,45386444522209","7,09541428201158","8,07062903589202","4,02381519964252"
Engelsdorf,Ohne Berufsabschluss,"5,4761022273754","5,27414191490575","1,93473247055759","0","4,75785716450357","5,26000319152965"
Baalsdorf,Ohne Berufsabschluss,"3,85293713397093","5,49983000956258","3,15978313891619","0,718530893385275","0","5,99489846506345"
Althen-Kleinpösna,Ohne Berufsabschluss,"4,45595310039369","7,29350294270377","5,16528696995082","2,94983798282759","0,826990632318501","7,71649909611644"
Reudnitz-Thonberg,Ohne Berufsabschluss,"17,9428715218797","12,514205784305","16,7945859685471","14,798736203215","13,0784709573335","15,7785414866531"
Stötteritz,Ohne Berufsabschluss,"4,5357393154123","12,2239183590702","6,73379465371303","8,521552346946","13,2456278103481","11,9463493865836"
Probstheida,Ohne Berufsabschluss,"7,94703655218396","7,04196364000339","1,23268867278152","8,87674327117808","8,94585691412704","0"
Meusdorf,Ohne Berufsabschluss,"4,12557536902174","3,02630665605703","5,16387674056201","2,55003308546229","6,80955060403968","4,42538287118455"
Liebertwolkwitz,Ohne Berufsabschluss,"5,86249949084719","7,79646724788943","3,25993931690352","1,32765728508548","7,07022757640889","5,01323685379017"
Holzhausen,Ohne Berufsabschluss,"3,85304155590368","2,50297671376956","0","3,03885099949466","4,19370168167261","2,01762502716729"
Südvorstadt,Ohne Berufsabschluss,"9,40591274018959","15,7772847185696","4,19105262439866","8,18508474234358","9,97557641562095","12,2584022946735"
Connewitz,Ohne Berufsabschluss,"13,187887541712","8,33147927862984","9,37726943194206","7,96375801507027","10,9803983760325","6,54527128814243"
Marienbrunn,Ohne Berufsabschluss,"2,9012169426491","8,55412854703502","3,29101429125459","8,76961041637556","10,3840791795514","8,79996496164226"
Lößnig,Ohne Berufsabschluss,"4,05980091461065","3,69116744984023","7,47699908479794","7,13823150448553","7,76593210197825","15,8187080687239"
Dölitz-Dösen,Ohne Berufsabschluss,"3,64574436046247","10,8439728645105","4,11339740422994","7,64965799479062","11,368321383342","6,55865653967235"
Schleußig,Ohne Berufsabschluss,"7,60720222356522","3,25840251889842","4,23703663367685","11,5436454857049","4,21432442014315","8,16053209130364"
Plagwitz,Ohne Berufsabschluss,"9,34193675207728","9,57422463993625","5,16444426963953","3,93437415984252","8,1332884821517","7,1778184276941"
Kleinzschocher,Ohne Berufsabschluss,"9,29212011944435","13,1136503720043","2,11011350451725","12,2597630799851","8,94702856406962","7,26623889986551"
